"CompanyCode","Product","ProductType","ProductDescription","BaseUnit","VolumeUnit","NetWeight","GrossWeight","IsMarkedForDeletion","ProcessDate","MeasureunitID","MeasureunitID","Plant","ToleranceValue","District","IsGeneric","StandardPrice","SupplierAccountGroup","ValidityEndDate","MATERIALTYPEID","MATERIALGROUP","IsMarkedForDeletion"
5700,2112854,,"POTE SERENITO VLLA ""MIXER"" CON CONFITES x120g (3 DISEÑOS) (16/02/12)",,,,,,02/05/2023,,,,,,,,,,,,"                                                                        "
5700,2112855,,"POTE SERENITO VAINILLA COOL x120g (16/02/12)",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                "
5700,2112856,,"POTE SERENITO VAINILLA COOL CON BOMBAS DE CHOCOLATE ""MIXER"" X 118G",,,,,,02/05/2023,,,,,,,,,,,,"                                                                          "
5700,2112857,,"POTE SERENITO COMBINADO DUPLA VAINILLA CHOCOLATE x125g (07/03/12)",,,,,,02/05/2023,,,,,,,,,,,,"                                                                           "
5700,2112858,,"POTE SERENITO COMBINADO DUPLA VAINILLA DDL x125g (07/03/12)",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                 "
5700,2112859,,"POTE SERENITO COMBINADO DUPLA VAINILLA CHOCOLATE x125g (25/04/12)",,,,,,02/05/2023,,,,,,,,,,,,"                                                                           "
5700,2112860,,"POTE SERENITO VLLA NET C/ CEREALES x118g",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                    "
5700,2112861,,"POTE SERENITO COMBINADO DUPLA VAINILLA DDL x125g (25/04/12)",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                 "
5700,2112862,,"POTE SERENITO VAINILLA COOL x120g (25/04/12)",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                "
5700,2112865,,"POTE SERENITO 118 Gr RELANZAMIENTO CHOCOBOMBAS",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                              "
5700,2112866,,"Capuchón Crock naranja (Sorpresa Serenito)",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                  "
5700,2112867,,"Pote Serenito CRETUPO 118GR",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                                 "
5700,2112868,,"Pote Serenito capuchon Vainilla con galletitas cubiertas 118gr.",,,,,,02/05/2023,,,,,,,,,,,,"                                                                             "
5700,2112869,,"POTE SERENITO COMBINADO DUPLA VAINILLA CHOCOLATE x120g",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                      "
5700,2112870,,"POTE SERENITO VAINILLA COOL ""ROCAS CONGELANTES""",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                             "
5700,2112871,,"POTE SERENITO COMBINADO DUPLA VAINILLA DDL x120g",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                            "
5700,2112872,,"POTE SERENITO VAINILLA SEREMONSTER x120g",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                    "
5700,2112875,,"POTE SERENITO PREFORMADO 120 GR ROCKLETS  RELANZAMIENTO",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                     "
5700,2112877,,"Pote Serenito SEREMONSTER ""Pinta Lengua""",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                    "
5700,2112879,,"POTE SERENITO COMBINADO DUPLA VLLA CHOCOLATE x120g",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                          "
5700,2112881,,"POTE SERENITO COMBINADO DUPLA VAINILLA DDL x120g",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                            "
5700,2112882,,"POTE SERENITO VAINILLA DDL IMPRESO x120g MUSICA",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                             "
5700,2112884,,"POTE SERENITO VAINILLA CHOCO IMPRESO x120g MUSICA",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                           "
5700,2112885,,"Pote Serenito capuchon Vainilla con galletitas cubiertas 118gr ZOMBIES",,,,,,02/05/2023,,,,,,,,,,,,"                                                                      "
5700,2112886,,"POTE SERENITO VAINILLA IMPRESO x120g MUSICA",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                 "
5700,2112888,,"Pote Serenito Chochos ""Sorpresa"" 110 gr.",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                    "
5700,2112889,,"Pote Serenito Metegol I&O c/sleeve.",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                         "
5700,2112890,,"Pote Copita SER CHOCOLATE  X 125grms (nueva formula)",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                        "
5700,2112892,,"Pote Copita SER CHOCOLATE  X 125grms Relanzamienot Aspout",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                   "
5700,2112894,,"Pote Impreso Serenito Combinado Vainilla&DDL 120g Zombies",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                   "
5700,2112895,,"Pote Serenito capuchon con Confites  120 gr ZOMBIES",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                         "
5700,2112896,,"Pote Impreso Serenito Pote Simple Vainilla 120g Zombies",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                     "
5700,2112897,,"Pote Impreso Serenito Preformado Capuchon con Confites 120g Mundial",,,,,,02/05/2023,,,,,,,,,,,,"                                                                         "
5700,2112898,,"Pote Impreso Serenito Preformado Capuchon con Micro 120g Mundial",,,,,,02/05/2023,,,,,,,,,,,,"                                                                            "
5700,2112899,,"Pote impreso Serenito pote chocolate con crema 100  (Mundial)",,,,,,02/05/2023,,,,,,,,,,,,"                                                                               "
5700,2112900,,"Pote Impreso Serenito Pote Combinado Vainilla&DDL 120g Mundial",,,,,,02/05/2023,,,,,,,,,,,,"                                                                              "
5700,2112901,,"Pote Impreso Serenito Pote Simple Vainilla 120g Mundial SIN PRECIO",,,,,,02/05/2023,,,,,,,,,,,,"                                                                          "
5700,2112902,,"Pote Serenito Vainilla Cool 120 gr MUNDIAL CON PRECIO (15/04--15/06)",,,,,,02/05/2023,,,,,,,,,,,,"                                                                        "
5700,2112903,,"Pote Preformado Danette Alfajor  sleeveado - $5,99",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                          "
5700,2112904,,"Pote Preformado Danette Alfajor  sleeveado - $6,99",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                          "
5700,2112906,,"Pote Impreso Serenito Pote Simple Vainilla 120g  Mainstream",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                 "
5700,2112907,,"Pote Impreso Serenito Preformado Capuchon con Confites 120g Mainstream",,,,,,02/05/2023,,,,,,,,,,,,"                                                                      "
5700,2112908,,"Pote Impreso Serenito Pote Vainilla y Dulce de Leche 120g Mainstream",,,,,,02/05/2023,,,,,,,,,,,,"                                                                        "
5700,2112909,,"Pote Impreso Serenito Preformado Capuchon con Micro 118 g Mainstream",,,,,,02/05/2023,,,,,,,,,,,,"                                                                        "
5700,2112910,,"Pote impreso serenito pote chocolate con crema 100gr Mainstream",,,,,,02/05/2023,,,,,,,,,,,,"                                                                             "
5700,2112912,,"Pote Impreso Serenito Vainilla 120g Mainstream CON Precio",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                   "
5700,2112914,,"Pote Preformado Danette Alfajor  sleeveado sin precio",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                       "
5700,2112916,," Pote Serenito Simple Vainilla 120g Flash Pastilla de precio",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                "
5700,2112918,,"Pote Sleeveado  Danette I&O Chocolate 120g (Dantop) Sin Precio Impreso",,,,,,02/05/2023,,,,,,,,,,,,"                                                                      "
5700,2112920,,"Pote Sleeveado  Danette I&O TOFI 120g",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                       "
5700,2112922,,"Pote impreso serenito pote chocolate con crema 100gr Flash",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                  "
5700,2112924,,"Pote Sleeveado Serenito Preformado Capuchon con Confites 120g Flash",,,,,,02/05/2023,,,,,,,,,,,,"                                                                         "
5700,2112926,,"Pote Sleeveado Serenito Preformado Capuchon Mogul 120g Flash",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                "
5700,2112928,,"Pote BLANCO Sleeveado Serenito Combinado CHOCO-DDL FLASH",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                    "
5700,2112930,,"Pote Sleeveado Serenito Combinado VLLA-DDL FLASH",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                            "
5700,2112932,,"Pote Sleeveado Serenito VAINILLA  FLASH",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                     "
5700,2112934,,"Pote Sleeveado Ser Copita Chocolate Belga x 120 gr",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                          "
5700,2112936,,"Pote BLANCO Sleeveado Serenito Combinado VLLA-DDL FLASH",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                     "
5700,2112940,,"Pote sleeveado Freeze - DDL c/Nuez",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                          "
5700,2112942,,"Pote sleeveado Freeze - Banana Split",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                        "
5700,2112944,,"Pote Impreso Preformado Vainilla Flash",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                      "
5700,2112945,,"Pote Impreso Preformado Vainilla Flash",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                      "
5700,2112946,,"Pote Impreso Preformado Vainilla-Dulce de Leche Flash",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                       "
5700,2112948,,"Pote sleeveado Freeze chocoalmendras (POTE BLANCO)",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                          "
5700,2112950,,"Pote Impreso Preformado Serenito Rocklets Flash",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                             "
5700,2112952,,"Pote Impreso Preformado chocolate-dulce de leche Flash",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                      "
5700,2112954,,"Pote Impreso Preformado Mogul Flash",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                         "
5700,2112956,,"Pote impreso/Danette/I&O/Banana split/120g/(Freeze 1)",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                       "
5700,2112958,,"Pote impreso/Danette/I&O/Dulce de leche y nuez/120g/(Freeze 2)",,,,,,02/05/2023,,,,,,,,,,,,"                                                                              "
